participant_id,activity_date,activity_type,topic,municipality,gender,age_group,role,decision_making_role,event_speaker,coordination_role,responsibility_level,leadership_role,leadership_flag,decision_making_flag,speaker_flag,coordination_flag,year,month,month_name
435,2025-06-23,Meeting,Healthcare,Kamensk-Uralsky,Female,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
837,2025-06-23,Educational Event,Healthcare,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1584,2025-06-23,Government Interaction,Social Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1913,2025-06-23,Campaign Activity,Education,Pervouralsk,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2034,2025-06-23,Meeting,Entrepreneurship,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2039,2025-06-23,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2092,2025-06-23,Meeting,Healthcare,Yekaterinburg,Male,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
2124,2025-06-23,Educational Event,Housing,Yekaterinburg,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
2214,2025-06-23,Government Interaction,Gender Equality,Yekaterinburg,Male,18-24,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,6,Jun
2952,2025-06-23,Public Event,Transport,Yekaterinburg,Male,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,6,Jun
3099,2025-06-23,Government Interaction,Transport,Serov,Female,35-44,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2025,6,Jun
3265,2025-06-23,Community Outreach,Youth Policy,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
107,2025-06-24,Campaign Activity,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
286,2025-06-24,Meeting,Entrepreneurship,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
395,2025-06-24,Public Event,Gender Equality,Nizhny Tagil,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
626,2025-06-24,Educational Event,Housing,Nizhny Tagil,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1126,2025-06-24,Campaign Activity,Education,Yekaterinburg,Male,55+,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
2233,2025-06-24,Campaign Activity,Local Government,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2381,2025-06-24,Community Outreach,Housing,Pervouralsk,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
3053,2025-06-24,Government Interaction,Entrepreneurship,Yekaterinburg,Male,45-54,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
3160,2025-06-24,Public Event,Education,Asbest,Female,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,6,Jun
3491,2025-06-24,Community Outreach,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,6,Jun
752,2025-06-25,Meeting,Social Policy,Serov,Female,45-54,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,6,Jun
2511,2025-06-25,Meeting,Youth Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
16,2025-06-26,Government Interaction,Housing,Serov,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1439,2025-06-26,Educational Event,Local Government,Revda,Male,45-54,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,6,Jun
2017,2025-06-26,Campaign Activity,Entrepreneurship,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2264,2025-06-26,Survey,Gender Equality,Yekaterinburg,Female,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,6,Jun
2479,2025-06-26,Meeting,Healthcare,Kamensk-Uralsky,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
177,2025-06-27,Government Interaction,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
859,2025-06-27,Meeting,Local Government,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1736,2025-06-27,Survey,Economic Policy,Yekaterinburg,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
2116,2025-06-27,Meeting,Education,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2416,2025-06-27,Meeting,Transport,Nizhny Tagil,Female,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
2805,2025-06-27,Meeting,Education,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
3364,2025-06-27,Campaign Activity,Social Policy,Pervouralsk,Male,55+,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
454,2025-06-28,Campaign Activity,Social Policy,Pervouralsk,Female,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,6,Jun
865,2025-06-28,Meeting,Social Policy,Yekaterinburg,Female,35-44,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,6,Jun
1495,2025-06-28,Media Activity,Housing,Revda,Female,18-24,Analyst,No,Yes,Yes,Professional,No,0,0,1,1,2025,6,Jun
1974,2025-06-28,Educational Event,Local Government,Yekaterinburg,Female,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,6,Jun
2643,2025-06-28,Meeting,Education,Yekaterinburg,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,6,Jun
3572,2025-06-28,Community Outreach,Transport,Revda,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
364,2025-06-29,Public Event,Local Government,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
761,2025-06-29,Public Event,Healthcare,Serov,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
794,2025-06-29,Government Interaction,Education,Yekaterinburg,Female,18-24,Analyst,No,No,Yes,Professional,No,0,0,0,1,2025,6,Jun
1384,2025-06-29,Meeting,Social Policy,Kamensk-Uralsky,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
2271,2025-06-29,Community Outreach,Education,Yekaterinburg,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
2502,2025-06-29,Meeting,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
272,2025-06-30,Public Event,Social Policy,Nizhny Tagil,Female,18-24,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,6,Jun
802,2025-06-30,Survey,Social Policy,Pervouralsk,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1075,2025-06-30,Government Interaction,Housing,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
1411,2025-06-30,Public Event,Local Government,Yekaterinburg,Male,45-54,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,6,Jun
1854,2025-06-30,Meeting,Economic Policy,Nizhny Tagil,Male,35-44,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,6,Jun
2195,2025-06-30,Survey,Housing,Pervouralsk,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2367,2025-06-30,Survey,Entrepreneurship,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
2468,2025-06-30,Public Event,Gender Equality,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,6,Jun
3132,2025-06-30,Community Outreach,Economic Policy,Yekaterinburg,Male,35-44,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,6,Jun
399,2025-07-01,Campaign Activity,Healthcare,Kamensk-Uralsky,Female,45-54,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,7,Jul
1769,2025-07-01,Educational Event,Transport,Kamensk-Uralsky,Female,55+,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
2896,2025-07-01,Meeting,Education,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3535,2025-07-01,Public Event,Economic Policy,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1555,2025-07-02,Meeting,Youth Policy,Kamensk-Uralsky,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
92,2025-07-03,Community Outreach,Social Policy,Yekaterinburg,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,7,Jul
240,2025-07-03,Public Event,Local Government,Asbest,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2768,2025-07-03,Public Event,Housing,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
520,2025-07-04,Community Outreach,Gender Equality,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
729,2025-07-04,Educational Event,Housing,Pervouralsk,Female,18-24,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
1014,2025-07-04,Campaign Activity,Healthcare,Yekaterinburg,Male,35-44,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,7,Jul
1251,2025-07-04,Public Event,Gender Equality,Kamensk-Uralsky,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2158,2025-07-04,Community Outreach,Social Policy,Serov,Female,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
2493,2025-07-04,Community Outreach,Healthcare,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
182,2025-07-05,Educational Event,Local Government,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
279,2025-07-05,Meeting,Gender Equality,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
559,2025-07-05,Campaign Activity,Local Government,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1466,2025-07-05,Community Outreach,Housing,Serov,Male,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
2403,2025-07-05,Community Outreach,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2934,2025-07-05,Meeting,Economic Policy,Pervouralsk,Male,55+,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,7,Jul
3346,2025-07-05,Survey,Housing,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
73,2025-07-06,Public Event,Social Policy,Pervouralsk,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
316,2025-07-06,Public Event,Healthcare,Revda,Female,55+,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2025,7,Jul
686,2025-07-06,Meeting,Gender Equality,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2610,2025-07-06,Educational Event,Gender Equality,Yekaterinburg,Female,45-54,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
2792,2025-07-06,Community Outreach,Transport,Pervouralsk,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3005,2025-07-06,Survey,Economic Policy,Yekaterinburg,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,7,Jul
3104,2025-07-06,Meeting,Economic Policy,Pervouralsk,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3111,2025-07-06,Meeting,Entrepreneurship,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3463,2025-07-06,Public Event,Entrepreneurship,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3494,2025-07-06,Survey,Housing,Kamensk-Uralsky,Male,18-24,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
824,2025-07-07,Public Event,Transport,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1106,2025-07-07,Public Event,Social Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1174,2025-07-07,Campaign Activity,Gender Equality,Yekaterinburg,Male,35-44,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
1487,2025-07-07,Survey,Education,Yekaterinburg,Male,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
2043,2025-07-07,Survey,Social Policy,Nizhny Tagil,Male,35-44,Analyst,No,No,Yes,Professional,No,0,0,0,1,2025,7,Jul
2118,2025-07-07,Media Activity,Transport,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
115,2025-07-08,Educational Event,Local Government,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1278,2025-07-08,Government Interaction,Transport,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2539,2025-07-08,Meeting,Transport,Kamensk-Uralsky,Female,45-54,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
2983,2025-07-08,Survey,Youth Policy,Yekaterinburg,Female,35-44,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
849,2025-07-09,Community Outreach,Social Policy,Yekaterinburg,Female,45-54,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,7,Jul
1842,2025-07-09,Educational Event,Local Government,Pervouralsk,Male,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
2267,2025-07-09,Educational Event,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2384,2025-07-09,Campaign Activity,Economic Policy,Yekaterinburg,Female,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
2494,2025-07-09,Community Outreach,Economic Policy,Yekaterinburg,Male,45-54,Analyst,Yes,Yes,No,Professional,No,0,1,1,0,2025,7,Jul
2628,2025-07-09,Public Event,Social Policy,Asbest,Female,35-44,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,7,Jul
3069,2025-07-09,Meeting,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
357,2025-07-10,Media Activity,Economic Policy,Asbest,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
360,2025-07-10,Campaign Activity,Local Government,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
679,2025-07-10,Public Event,Education,Yekaterinburg,Female,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
699,2025-07-10,Community Outreach,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
2063,2025-07-10,Community Outreach,Youth Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2457,2025-07-10,Meeting,Youth Policy,Yekaterinburg,Male,45-54,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,7,Jul
2500,2025-07-10,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2688,2025-07-10,Media Activity,Social Policy,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2830,2025-07-10,Meeting,Healthcare,Yekaterinburg,Male,45-54,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,7,Jul
2939,2025-07-10,Community Outreach,Education,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3440,2025-07-10,Media Activity,Transport,Yekaterinburg,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
372,2025-07-11,Meeting,Transport,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
521,2025-07-11,Media Activity,Youth Policy,Revda,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
833,2025-07-11,Educational Event,Local Government,Nizhny Tagil,Female,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
1013,2025-07-11,Government Interaction,Healthcare,Yekaterinburg,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,7,Jul
1670,2025-07-11,Community Outreach,Housing,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
475,2025-07-12,Meeting,Economic Policy,Yekaterinburg,Female,18-24,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
1946,2025-07-12,Public Event,Youth Policy,Revda,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,7,Jul
1981,2025-07-12,Government Interaction,Healthcare,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2281,2025-07-12,Public Event,Economic Policy,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2922,2025-07-12,Campaign Activity,Education,Nizhny Tagil,Female,35-44,Participant,Yes,Yes,No,Basic,No,0,1,1,0,2025,7,Jul
2963,2025-07-12,Meeting,Local Government,Nizhny Tagil,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2994,2025-07-12,Survey,Healthcare,Yekaterinburg,Male,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
1763,2025-07-13,Meeting,Gender Equality,Yekaterinburg,Female,55+,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,7,Jul
2475,2025-07-13,Educational Event,Local Government,Yekaterinburg,Female,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
295,2025-07-14,Media Activity,Transport,Yekaterinburg,Male,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
325,2025-07-14,Public Event,Transport,Yekaterinburg,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
892,2025-07-14,Educational Event,Education,Yekaterinburg,Male,45-54,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,7,Jul
966,2025-07-14,Government Interaction,Economic Policy,Yekaterinburg,Male,35-44,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,7,Jul
573,2025-07-15,Media Activity,Local Government,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
724,2025-07-15,Meeting,Education,Yekaterinburg,Male,55+,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
759,2025-07-15,Community Outreach,Entrepreneurship,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
830,2025-07-15,Meeting,Economic Policy,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1386,2025-07-15,Campaign Activity,Healthcare,Yekaterinburg,Female,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
1640,2025-07-15,Community Outreach,Gender Equality,Yekaterinburg,Male,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
2098,2025-07-15,Educational Event,Local Government,Nizhny Tagil,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2495,2025-07-15,Media Activity,Gender Equality,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2575,2025-07-15,Campaign Activity,Transport,Kamensk-Uralsky,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
455,2025-07-16,Educational Event,Youth Policy,Yekaterinburg,Female,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
538,2025-07-16,Educational Event,Transport,Yekaterinburg,Female,25-34,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,7,Jul
765,2025-07-16,Survey,Youth Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1161,2025-07-16,Community Outreach,Housing,Yekaterinburg,Female,25-34,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,7,Jul
1247,2025-07-16,Meeting,Economic Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1952,2025-07-16,Meeting,Entrepreneurship,Revda,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2178,2025-07-16,Community Outreach,Local Government,Nizhny Tagil,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
179,2025-07-17,Survey,Entrepreneurship,Kamensk-Uralsky,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
884,2025-07-17,Public Event,Social Policy,Yekaterinburg,Female,18-24,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,7,Jul
1149,2025-07-17,Educational Event,Local Government,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1220,2025-07-17,Community Outreach,Housing,Nizhny Tagil,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1764,2025-07-17,Educational Event,Gender Equality,Kamensk-Uralsky,Female,35-44,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,7,Jul
2715,2025-07-17,Government Interaction,Entrepreneurship,Serov,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
3040,2025-07-17,Campaign Activity,Housing,Yekaterinburg,Male,25-34,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,7,Jul
601,2025-07-18,Public Event,Housing,Yekaterinburg,Male,45-54,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
1739,2025-07-18,Educational Event,Education,Nizhny Tagil,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2536,2025-07-18,Public Event,Youth Policy,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2706,2025-07-18,Meeting,Transport,Yekaterinburg,Female,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
2825,2025-07-18,Meeting,Transport,Nizhny Tagil,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3114,2025-07-18,Community Outreach,Education,Yekaterinburg,Male,35-44,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,7,Jul
3292,2025-07-18,Campaign Activity,Youth Policy,Nizhny Tagil,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
560,2025-07-19,Public Event,Social Policy,Nizhny Tagil,Male,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
1533,2025-07-19,Public Event,Gender Equality,Yekaterinburg,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1733,2025-07-19,Public Event,Housing,Nizhny Tagil,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2523,2025-07-19,Government Interaction,Economic Policy,Serov,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2660,2025-07-19,Public Event,Education,Asbest,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2877,2025-07-19,Survey,Housing,Kamensk-Uralsky,Female,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
3196,2025-07-19,Community Outreach,Gender Equality,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3473,2025-07-19,Public Event,Social Policy,Yekaterinburg,Male,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,7,Jul
491,2025-07-20,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,7,Jul
822,2025-07-20,Meeting,Transport,Revda,Male,45-54,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2025,7,Jul
1908,2025-07-20,Campaign Activity,Entrepreneurship,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
2139,2025-07-20,Media Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,7,Jul
3201,2025-07-20,Campaign Activity,Healthcare,Serov,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3421,2025-07-20,Media Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,7,Jul
3525,2025-07-20,Public Event,Education,Pervouralsk,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
3599,2025-07-20,Government Interaction,Transport,Pervouralsk,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,7,Jul
165,2025-07-21,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
342,2025-07-21,Meeting,Education,Yekaterinburg,Male,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,7,Jul
948,2025-07-21,Public Event,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1229,2025-07-21,Survey,Entrepreneurship,Yekaterinburg,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,7,Jul
1579,2025-07-21,Community Outreach,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
1611,2025-07-21,Campaign Activity,Housing,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
3240,2025-07-21,Educational Event,Entrepreneurship,Kamensk-Uralsky,Female,35-44,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,7,Jul
3557,2025-07-21,Educational Event,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,7,Jul
